coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue May 17 13:27:50 +0000 2016,,,http://bit.ly/1TdRzj1,0,732563280091336704,,,,en,,false,,2,732562576383451136,Hart_EPMag,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Oil Sands Work Camps Evacuated As WildFire Moves North: A massive wildfire burning around the... https://t.co/8hgpJgl5e5 via @hart_epmag,https://twitter.com/OilGasRTG/status/732563280091336704,Sun May 25 01:58:04 +0000 2014,2521783891,false,"We retweet all O&G Tweets.  Follow us, then include #OGRTG @ShaleMarkets in the tweet (O&G Related). Or, if we add you to our list, we retweet all your tweets.",0,5222,3458,138,Global,Oil & Gas RT Group,OilGasRTG,86427,,http://www.shalemarkets.com/oil-gas-retweet-group,false
,Mon May 16 10:45:35 +0000 2016,,,http://globalnews.ca/news/2702951/out-of-control-wildfire-burning-north-of-fox-creek/?sf26339439=1,0,732160060265275392,,,,en,,false,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mandatory evacuation notice issued for residents near Fox Creek https://t.co/SHnrhQeOiR,https://twitter.com/NatalieJewell70/status/732160060265275392,Wed Jul 31 01:26:59 +0000 2013,1634279953,false,,7487,337,1005,28,"Nova Scotia, Canada",Natalie Jewell,NatalieJewell70,8162,,,false
,Mon May 09 19:27:52 +0000 2016,,,http://ow.ly/akha3003aDZ,1,729754781435236355,,,,en,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Canadians' donations to Fort McMurray wildfire relief fund hit $54M: Red Cross https://t.co/tI06nstpJt,https://twitter.com/DSCress/status/729754781435236355,Fri Apr 03 20:07:18 +0000 2009,28641101,false,News Director CTV Kitchener | @uOttawa & @algonquincolleg Honours Bachelor of Journalism Alumni,2665,1263,3541,37,"Kitchener, On. Canada",Daniel Cress,DSCress,23677,,https://ctvnewskitchener.ca/,false
,Sun May 08 10:51:15 +0000 2016,ymmfire ymmhelps FortMacFire socialgood,,https://twitter.com/BuzzFeedNews/status/729259461009903616,1,729262380987752448,,,,en,,false,729259461009903616,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Donating money to @redcrosscanada is the best way to help with relief.
#ymmfire #ymmhelps #FortMacFire #socialgood https://t.co/edKMP373oR",https://twitter.com/totemsunrise/status/729262380987752448,Mon Jan 14 10:17:22 +0000 2013,1088612990,false,"Human rights, music, random thoughts, #streetart, etc. Follow/MT/RT ≠ Agree. She/Her. Header 📸: James Wheeler. Profile 📸: Me. Tweets may delete.",14847,1250,2675,123,Canada,𝚝𝚘𝚝𝚎𝚖𝚜𝚞𝚗𝚛𝚒𝚜𝚎,totemsunrise,25944,,https://linktr.ee/totemsunrise,false
,Wed May 18 02:28:52 +0000 2016,Attawapiskat ymmfire,,,0,732759831837298688,,,,en,,,732743459858063364,14,732746828165189632,phunphunphun,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It says a lot about the people of #Attawapiskat - raising money to help #ymmfire
Great kindness &amp; consideration. &lt;3 https://t.co/vNmbbxS9Cs",https://twitter.com/lindaglogan/status/732759831837298688,Fri Mar 06 23:02:43 +0000 2009,23132651,false,I spend way too much time playing games on my computer & reading Conspiracy Theories & retweeting all the interesting Tweets on here.,3171,362,1170,70,"Edmonton, AB Canada",Linda Logan,lindaglogan,22287,,,false
,Wed May 18 22:45:25 +0000 2016,,,http://fb.me/7Wmf1OgIA,0,733065985427668992,,,,en,,false,,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","In The Press –  Wildfire grows to 423,000 hectares, threatens oil sites: The massive wildfire that has destroyed... https://t.co/ur5ppN3m90",https://twitter.com/victim2victors/status/733065985427668992,Tue May 17 01:34:55 +0000 2016,732383867991171073,false,Welcome to Victims2Victors. Together We Can. On-going support for those affected by fires in Fort McMurray.  #victims2victors #fortmcmurray #togetherwecan,4,18,65,0,Canada,Victims2Victors,victim2victors,616,,https://www.victims2victors.ca,false
,Mon May 09 22:42:12 +0000 2016,,,,1,729803687648854016,,,,en,,,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reminder: All proceeds from my sales over the next couple days go to the red cross to help those fleeing the Ft. McMurray wildfire.,https://twitter.com/Genesisoflegend/status/729803687648854016,Mon Jan 11 01:57:28 +0000 2010,103724763,false,Indie RPG Designer & podcaster by night. He/Him/His. White Acadian Settler.  Migrated to Mastodon: @genesisoflegend@dice.camp and genesisoflegend@gmail.com,10786,3055,2071,111,Ottawa/Gatineau,@genesisoflegend@dice.camp,Genesisoflegend,50964,,http://www.genesisoflegend.com/,false
,Fri May 06 10:48:40 +0000 2016,,,http://www.cbc.ca/news/thenational/rex-murphy-fort-mcmurray-wildfire-1.3569425,1,728536957324800000,,,,en,,false,,0,,,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","Rex Murphy | Fort McMurray Wildfire https://t.co/LFPI6r0rSe

Heartfelt &amp;true. We cannot do enough but every little bit helps. Please donate",https://twitter.com/thespreadingoak/status/728536957324800000,Sun Mar 01 13:50:18 +0000 2009,22363581,false,Adult ESL/LINC Instructor. Pronunciation. Technology for education & language learning. Hard core gardener. Ballet. Very curious about everything. My own views.,7926,878,1663,52,Canada,Claudie Graner,thespreadingoak,7255,,,false
,Tue May 17 16:38:29 +0000 2016,FortMcMurray Alberta abpoli,,http://www.brandonsun.com/national/breaking-news/wildfire-concerns-shift-from-city-of-fort-mcmurray-to-industry-infrastructure-379754501.html?thx=y,0,732611255928815616,,,,en,,false,,1,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CP NewsAlert: Explosion in #FortMcMurray damages homes, fire destroys building - via @thebrandonsun https://t.co/VEN8c6yuvx #Alberta #abpoli",https://twitter.com/occupywsib/status/732611255928815616,Wed Dec 28 13:52:56 +0000 2011,448888067,false,Activist Doing #InjuredWorkers Pickets In #LondonOntario To Publicly EXPOSE #WSIB To As Many People As Possible In #LdnOnt & Help #KeepTheFocusOnInjuredWorkers✊,6998,3017,4993,143,"London, Ontario Canada",Occupy WSIB,occupywsib,54337,,,false
,Wed May 18 00:04:06 +0000 2016,,,http://bit.ly/1YAgtaR,0,732723401115107329,,,,en,,false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Attawapiskat donates to wildfire relief fund https://t.co/Jr1Q9pOQ16,https://twitter.com/InBrockville/status/732723401115107329,Wed Jan 07 20:49:14 +0000 2015,2966630415,false,"The St. Lawrence News and your daily news source in the Brockville, Gananoque, Prescott area - 3515 Coons Road, Unit 7, Brockville, ON - (613) 498-0305",3,861,422,29,"Brockville, Ontario",Inside Brockville,InBrockville,16593,,http://www.insidebrockville.com,false
,Sun May 08 16:01:50 +0000 2016,,,https://twitter.com/bbcworld/status/729339208721178626,0,729340540626472960,,,,en,,false,729339208721178626,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tinder dry forests &amp; high winds are making things very difficult! Hats off to all those fighting these fires!  https://t.co/VTAQCz729J,https://twitter.com/Canuck4466/status/729340540626472960,Sat Sep 27 08:05:26 +0000 2014,2786857361,false,"I’m anti liberal, anti media, lover of freedoms. #TrudeauMustGo #liberalismIsAMentalDisorder  - Trudeau=CCP",4514,1509,3147,79,"Alberta, canada","Liberals are the problem, everywhere?",Canuck4466,119488,,,false
,Sun May 08 17:49:50 +0000 2016,redcrosscanada FtMcMurray,,http://www.redcross.ca,1,729367721733816320,,,,en,,false,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Please donate #redcrosscanada for wildfire's burning in #FtMcMurray, AB. 80 000+ people had to desert their homes: https://t.co/B0yXt6N9pU",https://twitter.com/mandibelle16/status/729367721733816320,Mon Jan 25 02:04:06 +0000 2010,108162954,false,There’s always light despite darkness; somewhere there’s light — you just have to find it.,11361,1965,4470,114,Edmonton AB,@mandibelle16,mandibelle16,11160,,http://www.wordsthatcant.wordpress.com,false
,Mon May 09 19:39:16 +0000 2016,ymmfire abfire,,https://twitter.com/GlobalEdmonton/status/729738395468111872,0,729757647402983425,,,,en,,false,729738395468111872,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",However yday provincial officials said they didn't turn anyone away who offered assistance. #ymmfire #abfire https://t.co/PsbyUU970I,https://twitter.com/JuliaWongCBC/status/729757647402983425,Fri Oct 01 16:55:53 +0000 2010,197490072,false,National Reporter @CBCNews in Edmonton. Loves data and documents. Email: julia.wong@cbc.ca,246,11784,2521,222,"Edmonton, Alberta",Julia Wong,JuliaWongCBC,30563,,,true
,Mon May 16 23:12:48 +0000 2016,Ymmfire ymm,,https://twitter.com/RMWoodBuffalo/status/732346250729783296,0,732348103026606080,,,,en,"Edmonton, Alberta",false,732346250729783296,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Ymmfire heading up Tower Road. Moving away from Fort McMurray, but prompting camps to be evacuated for smoke. #ymm https://t.co/GygnOqPM5J",https://twitter.com/cspotweet/status/732348103026606080,Wed Aug 04 00:50:37 +0000 2010,174473050,false,Reporter with @CityNewsYeg. Likes- nothing. Dislikes- nothing.  Story idea? Courtney.Theriault@RCI.rogers.com! He/him. Mastadon: @CourtneyTheriault@mstdn.ca,29250,32589,1170,246,"Edmonton, Alberta",Courtney Theriault,cspotweet,76751,,http://edmonton.citynews.ca/,true
,Tue May 10 17:36:05 +0000 2016,NewSingle FortMcMurray MusicEqualsHelp YMMFires,,,0,730089037554421761,,,,en,,,,5,729079216285749248,TheRoadHeavy,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Check out our website to purchase our #NewSingle and help those in need in #FortMcMurray #MusicEqualsHelp #YMMFires https://t.co/wWMG38nPWm,https://twitter.com/NiagaraBeeWay/status/730089037554421761,Thu May 09 18:28:54 +0000 2013,1416174914,false,Wholesale honey suppliers of 100% pure Canadian honey and organization advocating for species native to Niagara.,2321,11405,8371,128,"Niagara Region, Canada",Niagara BeeWay,NiagaraBeeWay,3809,,http://www.niagarabeeway.com/,false
,Mon May 09 16:27:45 +0000 2016,,,http://bit.ly/1TuTWbx,0,729709453050810369,CAinc,,14790085,en,,false,,0,,,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",@CAinc to support @redcrosscanada Alberta wildfire relief efforts and match employee contributions. To donate: https://t.co/nrdIathmqg,https://twitter.com/CA_Careers/status/729709453050810369,Thu Jan 28 00:51:17 +0000 2010,109111714,false,CA Technologies is now a Broadcom company. Visit https://t.co/A5Ut3Ef51C for information on jobs with Broadcom.,2236,4701,3845,417,Global,CA Careers,CA_Careers,13431,,http://cainc.to/JoinTC,false
,Thu May 19 17:20:54 +0000 2016,,,,0,733346708776747008,,,,en,,,,1,733346355146588160,sarnianewstoday,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",A Petrolia man is spearheading a gift card drive for displaced Fort McMurray families staying in Sarnia-Lambton. https://t.co/Mpc1JrxSul,https://twitter.com/bacarnegie/status/733346708776747008,Fri Jan 25 17:10:14 +0000 2013,1119816140,false,News Manager at @am640 and Network Content Producer for Global News Radio. Alumnus of @westernu & @FanshaweCollege,1808,948,1028,30,"Toronto, Ontario",Briana Carnegie,bacarnegie,17243,,,false
,Sat May 07 23:25:32 +0000 2016,,,http://fb.me/sOSXdrvQ,0,729089814411251712,,,,en,,false,,0,,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Fort McMurray Update: Evacuations underway in multiple areas of Fort McMurray, Alberta, as wildfire breaches... https://t.co/DcMwTVWISb",https://twitter.com/Spyrokid77666/status/729089814411251712,Tue Mar 16 18:50:45 +0000 2010,123636019,false,,5031,270,1107,25,,Spyrokid,Spyrokid77666,78503,,,false
,Fri May 06 19:28:06 +0000 2016,ymmfire,https://twitter.com/bcsctweet/status/728667676155879424/photo/1,,3,728667676155879424,,,,en,,false,,3,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Our &lt;3 goes out to those affected by Fort McMurray wildfire. Text REDCROSS to 30333 to make $5 donation #ymmfire https://t.co/bDth4S94Hd,https://twitter.com/BreastCancerCDN/status/728667676155879424,Tue Jun 02 19:17:27 +0000 2009,44184445,false,"With more research, we know we can end breast cancer. That’s why we remain the only national organization 100% dedicated to funding research.",3666,11174,3070,215,Canada,Breast Cancer Canada,BreastCancerCDN,9215,,http://breastcancerprogress.ca,false
,Thu May 12 11:37:24 +0000 2016,ymmfire yyc,https://twitter.com/CTVCalgary/status/730723548575174656/photo/1,http://bit.ly/1Ws79I1,0,730723548575174656,,,,en,,false,,2,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Long lineups expected for wildfire relief cards outside McMahon Stadium https://t.co/zBXaLVyNGV #ymmfire #yyc https://t.co/YI5sXtmBEp,https://twitter.com/CTVCalgary/status/730723548575174656,Mon Feb 16 22:32:09 +0000 2009,21037096,false,"Calgary’s source for local, breaking news & weather. Headlines from across Canada & around the world. Send news tips to calgarydesk@bellmedia.ca",1110,212608,476,1491,"Calgary, Alberta, Canada",CTV News Calgary,CTVCalgary,213212,,http://CTVNewsCalgary.ca,true
,Fri May 13 22:06:15 +0000 2016,FortMcMurray FortMacFire yymfire,,http://www.cbc.ca/news/canada/calgary/ron-joyce-tim-hortons-cofounder-red-cross-wildfire-donation-1.3581501,0,731244191347527680,,,,en,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Red Cross gets $2M donation from Tim Horton's co-founder. #FortMcMurray #FortMacFire #yymfire https://t.co/Jnn3ebnRpH,https://twitter.com/AaronMadar/status/731244191347527680,Wed Mar 11 05:35:45 +0000 2009,23728190,false,🎙🇬🇧🇭🇰🇨🇳 #MCAaronMadar🎖Lions Club Past President 🇨🇦 Former Political Candidate,25,1188,80,48,,Aaron Madar 馬亞倫,AaronMadar,14523,,,false
,Mon May 09 15:08:47 +0000 2016,,,,0,729689581298143232,,,,en,,,729290922454847488,3,729538296003448832,Honesty4Libs,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wildfires produce WAY more emissions than any other man made source... What you just tweeted does not make any sense https://t.co/VYe8bk6KJ6,https://twitter.com/wongn/status/729689581298143232,Tue Dec 16 07:27:57 +0000 2008,18158343,false,Proud Canadian. Socialism is a disease. Trudeau must go. Climate Change Movement is a death cult.,123530,1459,1425,58,Canada,wongn,wongn,150934,,,false
,Thu May 19 15:07:11 +0000 2016,FortMcMurray,,,0,733313054167994371,,,,en,,,,9,733313008127053825,JHarringtonTV,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#FortMcMurray wildfire: yellow dots = older fires, red/orange = newer flare ups now creeped into SK @weathernetwork https://t.co/3rifFSu2Yx",https://twitter.com/weathernetwork/status/733313054167994371,Mon Jan 05 17:35:35 +0000 2009,18638090,false,"Canada's #1 source for weather forecasts, news and information ☀☔⚡❄ #ShareYourWeather videos and photos with us!",43982,1745711,1599,3835,Canada,The Weather Network,weathernetwork,144323,,http://www.theweathernetwork.com,true
,Thu May 19 17:06:10 +0000 2016,,,,0,733342999065714688,,,,en,,,,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Municipal Affairs Minister Danielle Larivee to provide update on the Northern Alberta wildfire &amp; assistance efforts shortly. @931TheOne,https://twitter.com/ChadCough/status/733342999065714688,Sat May 12 19:10:31 +0000 2012,578320993,false,,491,496,958,13,"Edmonton, Alberta",Chad Coughlin,ChadCough,3311,,,false
,Sat May 07 00:41:47 +0000 2016,ymmfire ymmhelps MakeMeShiverIn5Words,,http://yodoggydog.com/kind-strangers-rescue-pets-alberta-wildfire/,0,728746617608667137,,,,en,,false,,4,728741565242482688,YoDoggyDogStore,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Kind Strangers Rescue Pets in Alberta Wildfire https://t.co/A1H5EOYXj4 #ymmfire #ymmhelps #MakeMeShiverIn5Words https://t.co/3dasX0UFAS,https://twitter.com/demillle/status/728746617608667137,Sat Feb 28 05:39:37 +0000 2009,22232623,false,"You do not only live once. You only die once, you live everyday - John Feal ❤️ = I hear you . traveling south for the winter. Post: https://t.co/sG8dEztSjI",128181,5239,5244,19,Traveling in Mexico,Kathy ☮️🇨🇦 🇺🇦 🌻♀️🏳️‍🌈🌊💉😷🌈,demillle,24578,,,false
,Sat May 07 13:32:11 +0000 2016,FortMacFire ymmfire,https://twitter.com/CKNW/status/728935979831185409/photo/1,http://bit.ly/1WeWQHs,0,728940495477432321,,,,en,,false,,5,728935979831185409,CKNW,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BC promises $300K to Red Cross for #FortMacFire #ymmfire wildfire relief  https://t.co/aBQk3q4Ez7 https://t.co/2FkvIsbaYb,https://twitter.com/EdithLK/status/728940495477432321,Thu May 06 22:04:08 +0000 2010,140985152,false,"School Administrator, Stein Valley Nlakapamux School; Leadership, Education, Health & Governance Consultant; Tanzania is my 2nd home; Views are my own.",2406,2123,1959,152,"Victoria, British Columbia",Edith Loring-Kuhanga,EdithLK,60386,,,false
,Thu May 26 04:11:43 +0000 2016,,,https://www.instagram.com/p/BF2zkyHJ3qB/,0,735684815836479489,,,,en,,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Slave Lake Wildfire Update (9:55pm May 25) 
There were four new wildfires today all were started… https://t.co/CnLUOmlYav",https://twitter.com/SlWildfire/status/735684815836479489,Thu May 19 03:52:59 +0000 2016,733143386618662914,false,All info off this feed is courtesy to Alberta ESRD (Environmental Sustainable Resources Development). This info is for the Slave Lake Wildfire Management area.,2,6,16,0,"Slave Lake, Alberta",SL_Wildfire_Updates,SlWildfire,51,,http://Instagram.com/slave_lake_wildfire_updates,false
,Fri May 06 22:16:35 +0000 2016,YYMfire,,,0,728710075905347585,,,,en,,,728599870269997058,7,728646764249661441,canredcrossnl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thank you! There's been an overwhelming response from individuals wanting to contribute to #YYMfire relief.  https://t.co/xGPobwCnFp,https://twitter.com/Judy_Bond/status/728710075905347585,Fri Jul 15 12:50:33 +0000 2011,335907173,false,"mother, daughter and proud Mi’kmaq. Emergency Management and Planning Officer   Tweets are my own",9386,431,1340,13,Corner Brook,Judy Brake,Judy_Bond,4271,,,false
